DYRK1A,ABHD10,RNASEK-C17orf49,,,,,,,,,,,,,,,,,,,,,,,,,,
LINC02436,LINC02875,RBM19,,,,,,,,,,,,,,,,,,,,,,,,,,
SLC22A7,DNAH1,XAB2,,,,,,,,,,,,,,,,,,,,,,,,,,
RPL39,NXT2,NKIRAS2,,,,,,,,,,,,,,,,,,,,,,,,,,
RPL39P3,ZNF204P,IQCD,,,,,,,,,,,,,,,,,,,,,,,,,,
SNORA69,CES3,ATP6V0C,,,,,,,,,,,,,,,,,,,,,,,,,,
TMBIM4,TNK2,KATNB1,,,,,,,,,,,,,,,,,,,,,,,,,,
LINC02297,GAB1,SZRD1,,,,,,,,,,,,,,,,,,,,,,,,,,
RPL32,OR6B3,PNPO,,,,,,,,,,,,,,,,,,,,,,,,,,
RPL32P16,ARFRP1,SPG21,,,,,,,,,,,,,,,,,,,,,,,,,,
RPL32P18,SLC22A18,WDR1,,,,,,,,,,,,,,,,,,,,,,,,,,
SNORA7A,SLC3A2,POC1A,,,,,,,,,,,,,,,,,,,,,,,,,,
CFAP184,VRK2,EPN1,,,,,,,,,,,,,,,,,,,,,,,,,,
TCAF2,PACS2,PIM3,,,,,,,,,,,,,,,,,,,,,,,,,,
PXT1,ZNF616,SCAF1,,,,,,,,,,,,,,,,,,,,,,,,,,
SLC13A1,LRRC56,MTHFD2,,,,,,,,,,,,,,,,,,,,,,,,,,
RPS13,ZNF112,NQO1,,,,,,,,,,,,,,,,,,,,,,,,,,
RPS13P2,ATXN7L2,RPS6KB1,,,,,,,,,,,,,,,,,,,,,,,,,,
SLC17A1,KRT3,CCDC124,,,,,,,,,,,,,,,,,,,,,,,,,,
IGHV5-51,CPSF6,SIRPB1,,,,,,,,,,,,,,,,,,,,,,,,,,
SALL3,FAM107A,CTTNBP2NL,,,,,,,,,,,,,,,,,,,,,,,,,,
ADORA2A-AS1,HSPA7,YIF1B,,,,,,,,,,,,,,,,,,,,,,,,,,
RNF126P1,HNRNPC,SCCPDH,,,,,,,,,,,,,,,,,,,,,,,,,,
ERICH5,HS6ST1,MID1IP1,,,,,,,,,,,,,,,,,,,,,,,,,,
NR1H4,EPYC,MPND,,,,,,,,,,,,,,,,,,,,,,,,,,
HIPK3,MUC15,PRMT1,,,,,,,,,,,,,,,,,,,,,,,,,,
PTPRD-AS1,CRTC1,ZNF787,,,,,,,,,,,,,,,,,,,,,,,,,,
LINC02363,TMPPE,NPLOC4,,,,,,,,,,,,,,,,,,,,,,,,,,
LINC00692,ACTR6,ADAMTS10,,,,,,,,,,,,,,,,,,,,,,,,,,
POU5F1,SMARCE1,ABHD12B,,,,,,,,,,,,,,,,,,,,,,,,,,
ADAR,PGM2,DHX8,,,,,,,,,,,,,,,,,,,,,,,,,,
GRTP1-AS1,MLLT6,ARMCX4,,,,,,,,,,,,,,,,,,,,,,,,,,
LINC02712,ZNF300,TWF2,,,,,,,,,,,,,,,,,,,,,,,,,,
RNU6-64P,C18orf21,PDIA3P1,,,,,,,,,,,,,,,,,,,,,,,,,,
PDE1C,ZNF280D,PRMT6,,,,,,,,,,,,,,,,,,,,,,,,,,
RPS27AP16,FBXO2,ARMT1,,,,,,,,,,,,,,,,,,,,,,,,,,
OR2W3,LARP4,PTOV1,,,,,,,,,,,,,,,,,,,,,,,,,,
LINC00347,PLD2,CENPW,,,,,,,,,,,,,,,,,,,,,,,,,,
UBA52,TMEM259,CCDC9,,,,,,,,,,,,,,,,,,,,,,,,,,
HRH4,ALDH3A1,SHTN1,,,,,,,,,,,,,,,,,,,,,,,,,,
HMGN1,,UBE2D1,,,,,,,,,,,,,,,,,,,,,,,,,,
HMGN1P36,,SPRED3,,,,,,,,,,,,,,,,,,,,,,,,,,
C5orf15,,ARHGEF2,,,,,,,,,,,,,,,,,,,,,,,,,,
CDK5R2-AS1,,KIF6,,,,,,,,,,,,,,,,,,,,,,,,,,
LINC00354,,SUPT5H,,,,,,,,,,,,,,,,,,,,,,,,,,
NADK2-AS1,,CPNE2,,,,,,,,,,,,,,,,,,,,,,,,,,
EEF1A2,,SUZ12,,,,,,,,,,,,,,,,,,,,,,,,,,
LSM14A,,RPS19BP1,,,,,,,,,,,,,,,,,,,,,,,,,,
TRAV36DV7,,FCRL1,,,,,,,,,,,,,,,,,,,,,,,,,,
GRM2,,HPRT1,,,,,,,,,,,,,,,,,,,,,,,,,,
FRY-AS1,,RNF43,,,,,,,,,,,,,,,,,,,,,,,,,,
SMCO1,,EBI3,,,,,,,,,,,,,,,,,,,,,,,,,,
RAG2,,MIR548AX,,,,,,,,,,,,,,,,,,,,,,,,,,
WFDC9,,SIPA1L1,,,,,,,,,,,,,,,,,,,,,,,,,,
RPL13P5,,DHRS13,,,,,,,,,,,,,,,,,,,,,,,,,,
ERICH2-DT,,SNF8,,,,,,,,,,,,,,,,,,,,,,,,,,
PTMAP5,,VPS18,,,,,,,,,,,,,,,,,,,,,,,,,,
KRT40,,WIPF1,,,,,,,,,,,,,,,,,,,,,,,,,,
DEUP1,,SAMD13,,,,,,,,,,,,,,,,,,,,,,,,,,
MT-TK,,ABCC1,,,,,,,,,,,,,,,,,,,,,,,,,,
MTATP8P1,,NUP85,,,,,,,,,,,,,,,,,,,,,,,,,,
MTCO2P12,,ELOF1,,,,,,,,,,,,,,,,,,,,,,,,,,
CCDC196,,PLIN2,,,,,,,,,,,,,,,,,,,,,,,,,,
LRRC72,,PDSS2,,,,,,,,,,,,,,,,,,,,,,,,,,
ABCC12,,HERC3,,,,,,,,,,,,,,,,,,,,,,,,,,
CNTNAP2-AS1,,APEH,,,,,,,,,,,,,,,,,,,,,,,,,,
LINC00174,,CRYZ,,,,,,,,,,,,,,,,,,,,,,,,,,
SLC14A2-AS1,,RDH5,,,,,,,,,,,,,,,,,,,,,,,,,,
RAB21,,AIFM2,,,,,,,,,,,,,,,,,,,,,,,,,,
SLC17A8,,CTSH,,,,,,,,,,,,,,,,,,,,,,,,,,
CCDC197,,WDR24,,,,,,,,,,,,,,,,,,,,,,,,,,
CFAP221,,AKIRIN1,,,,,,,,,,,,,,,,,,,,,,,,,,
KIR3DL2,,CHAF1A,,,,,,,,,,,,,,,,,,,,,,,,,,
LINC00485,,LINC01013,,,,,,,,,,,,,,,,,,,,,,,,,,
SLC6A11,,DCSTAMP,,,,,,,,,,,,,,,,,,,,,,,,,,
IL1A,,AP3D1,,,,,,,,,,,,,,,,,,,,,,,,,,
LINC01492,,VTI1A,,,,,,,,,,,,,,,,,,,,,,,,,,
ZNF41,,NF2,,,,,,,,,,,,,,,,,,,,,,,,,,
FSIP2-AS1,,NCAPH,,,,,,,,,,,,,,,,,,,,,,,,,,
CAGE1,,ETV4,,,,,,,,,,,,,,,,,,,,,,,,,,
CAPS2,,ADCY1,,,,,,,,,,,,,,,,,,,,,,,,,,
GABRG1,,CUL1,,,,,,,,,,,,,,,,,,,,,,,,,,
FMO6P,,CENPM,,,,,,,,,,,,,,,,,,,,,,,,,,
LNCAROD,,HPS6,,,,,,,,,,,,,,,,,,,,,,,,,,
SLC35E3,,FAM167B,,,,,,,,,,,,,,,,,,,,,,,,,,
CADM3,,TNRC18,,,,,,,,,,,,,,,,,,,,,,,,,,
LINC00161,,VOPP1,,,,,,,,,,,,,,,,,,,,,,,,,,
MYL12B,,ARAF,,,,,,,,,,,,,,,,,,,,,,,,,,
ZNF321P,,FXYD5,,,,,,,,,,,,,,,,,,,,,,,,,,
RPL27,,NHSL1,,,,,,,,,,,,,,,,,,,,,,,,,,
RAD21L1,,PTPN22,,,,,,,,,,,,,,,,,,,,,,,,,,
UST-AS1,,SDHB,,,,,,,,,,,,,,,,,,,,,,,,,,
IGSF11-AS1,,MTMR9,,,,,,,,,,,,,,,,,,,,,,,,,,
PLSCR2,,YRDC,,,,,,,,,,,,,,,,,,,,,,,,,,
MBD2,,MMRN1,,,,,,,,,,,,,,,,,,,,,,,,,,
HMGB1P5,,ING1,,,,,,,,,,,,,,,,,,,,,,,,,,
SLC17A4,,FBXW5,,,,,,,,,,,,,,,,,,,,,,,,,,
RPL22P1,,PRORP,,,,,,,,,,,,,,,,,,,,,,,,,,
AP3B2,,CHCHD2,,,,,,,,,,,,,,,,,,,,,,,,,,
COL18A1-AS1,,GALE,,,,,,,,,,,,,,,,,,,,,,,,,,
BPIFA4P,,SLC30A1,,,,,,,,,,,,,,,,,,,,,,,,,,
SNAI3-AS1,,REXO1,,,,,,,,,,,,,,,,,,,,,,,,,,
QPCTL,,RNF123,,,,,,,,,,,,,,,,,,,,,,,,,,
ELFN2,,CLPP,,,,,,,,,,,,,,,,,,,,,,,,,,
PPP1R12BP1,,CELSR1,,,,,,,,,,,,,,,,,,,,,,,,,,
CALML6,,CCNA2,,,,,,,,,,,,,,,,,,,,,,,,,,
LEMD1,,CHMP6,,,,,,,,,,,,,,,,,,,,,,,,,,
IGKV1D-8,,IGFBP2,,,,,,,,,,,,,,,,,,,,,,,,,,
RRAD,,ZNF444,,,,,,,,,,,,,,,,,,,,,,,,,,
CCDC60,,SRXN1,,,,,,,,,,,,,,,,,,,,,,,,,,
LEFTY2,,GRIPAP1,,,,,,,,,,,,,,,,,,,,,,,,,,
LRRC3B,,ZBTB17,,,,,,,,,,,,,,,,,,,,,,,,,,
GYPB,,MRC1,,,,,,,,,,,,,,,,,,,,,,,,,,
LINC01087,,SDCCAG8,,,,,,,,,,,,,,,,,,,,,,,,,,
PTMAP3,,TM6SF1,,,,,,,,,,,,,,,,,,,,,,,,,,
ZFC3H1,,HMGB2,,,,,,,,,,,,,,,,,,,,,,,,,,
CD300LB,,GOLGA5,,,,,,,,,,,,,,,,,,,,,,,,,,
RBMY3AP,,TIMM29,,,,,,,,,,,,,,,,,,,,,,,,,,
RPL34-DT,,RGS16,,,,,,,,,,,,,,,,,,,,,,,,,,
DPPA3,,MCAT,,,,,,,,,,,,,,,,,,,,,,,,,,
DPPA3P1,,CHIT1,,,,,,,,,,,,,,,,,,,,,,,,,,
DPPA3P2,,TNFRSF10B,,,,,,,,,,,,,,,,,,,,,,,,,,
RNF32,,NCK1,,,,,,,,,,,,,,,,,,,,,,,,,,
NGEF,,ELOA,,,,,,,,,,,,,,,,,,,,,,,,,,
TSSK4,,PIK3CG,,,,,,,,,,,,,,,,,,,,,,,,,,
TDH,,CDC6,,,,,,,,,,,,,,,,,,,,,,,,,,
LINC02086,,MED28,,,,,,,,,,,,,,,,,,,,,,,,,,
SLC2A1-DT,,LEO1,,,,,,,,,,,,,,,,,,,,,,,,,,
FATE1,,NCAPG2,,,,,,,,,,,,,,,,,,,,,,,,,,
LDHA,,CCDC71,,,,,,,,,,,,,,,,,,,,,,,,,,
MSLN,,RPGR,,,,,,,,,,,,,,,,,,,,,,,,,,
TTC6,,MIAT,,,,,,,,,,,,,,,,,,,,,,,,,,
BCAS1,,MAP3K11,,,,,,,,,,,,,,,,,,,,,,,,,,
CCDC169-SOHLH2,,CWC27,,,,,,,,,,,,,,,,,,,,,,,,,,
LINC00474,,LRCH4,,,,,,,,,,,,,,,,,,,,,,,,,,
MT-TD,,ATPAF2,,,,,,,,,,,,,,,,,,,,,,,,,,
LINC02977,,NCF1,,,,,,,,,,,,,,,,,,,,,,,,,,
TNFSF14,,KBTBD2,,,,,,,,,,,,,,,,,,,,,,,,,,
DOK6,,RALY,,,,,,,,,,,,,,,,,,,,,,,,,,
CCDC40,,GTF3C1,,,,,,,,,,,,,,,,,,,,,,,,,,
AP3S1,,AAGAB,,,,,,,,,,,,,,,,,,,,,,,,,,
VWA3B,,CSPG4,,,,,,,,,,,,,,,,,,,,,,,,,,
SEC61G-DT,,UGGT2,,,,,,,,,,,,,,,,,,,,,,,,,,
CCDC38,,TMEM104,,,,,,,,,,,,,,,,,,,,,,,,,,
CHCT1,,GRWD1,,,,,,,,,,,,,,,,,,,,,,,,,,
CLIC1P1,,CCDC71L,,,,,,,,,,,,,,,,,,,,,,,,,,
LILRP2,,RUVBL2,,,,,,,,,,,,,,,,,,,,,,,,,,
PRDM16-DT,,FKBP9P1,,,,,,,,,,,,,,,,,,,,,,,,,,
POU5F1B,,LINC00312,,,,,,,,,,,,,,,,,,,,,,,,,,
RRS1-DT,,CDC34,,,,,,,,,,,,,,,,,,,,,,,,,,
CCER1,,LOXL4,,,,,,,,,,,,,,,,,,,,,,,,,,
SPRN,,PSMC5,,,,,,,,,,,,,,,,,,,,,,,,,,
NSMCE1-DT,,NR0B1,,,,,,,,,,,,,,,,,,,,,,,,,,
AKAP4,,UBE2J2,,,,,,,,,,,,,,,,,,,,,,,,,,
SHANK2-AS3,,PPID,,,,,,,,,,,,,,,,,,,,,,,,,,
MT-TG,,AFAP1L2,,,,,,,,,,,,,,,,,,,,,,,,,,
TMEM26-AS1,,BHLHE40-AS1,,,,,,,,,,,,,,,,,,,,,,,,,,
RPL36AP52,,IGSF8,,,,,,,,,,,,,,,,,,,,,,,,,,
LRRC37A7P,,EXOC6B,,,,,,,,,,,,,,,,,,,,,,,,,,
SPANXB1,,TRAF7,,,,,,,,,,,,,,,,,,,,,,,,,,
SKP1P1,,SMG8,,,,,,,,,,,,,,,,,,,,,,,,,,
HMGB4,,KMO,,,,,,,,,,,,,,,,,,,,,,,,,,
MTPN,,BBS12,,,,,,,,,,,,,,,,,,,,,,,,,,
PTMA,,NUDT9,,,,,,,,,,,,,,,,,,,,,,,,,,
PTMAP2,,MAGEA3,,,,,,,,,,,,,,,,,,,,,,,,,,
RGPD4-AS1,,RBM24,,,,,,,,,,,,,,,,,,,,,,,,,,
ACOT6,,GPN3,,,,,,,,,,,,,,,,,,,,,,,,,,
HMGB1,,HELLS,,,,,,,,,,,,,,,,,,,,,,,,,,
LINC01106,,TIPIN,,,,,,,,,,,,,,,,,,,,,,,,,,
LINC01123,,BLTP3B,,,,,,,,,,,,,,,,,,,,,,,,,,
TMCO5A,,PISD,,,,,,,,,,,,,,,,,,,,,,,,,,
MT-TR,,LMNB2,,,,,,,,,,,,,,,,,,,,,,,,,,
RD3,,ABCC2,,,,,,,,,,,,,,,,,,,,,,,,,,
FAM135B,,FOXK2,,,,,,,,,,,,,,,,,,,,,,,,,,
RPL5P34,,NCLN,,,,,,,,,,,,,,,,,,,,,,,,,,
TMPRSS5,,ITFG1,,,,,,,,,,,,,,,,,,,,,,,,,,
TMEM275,,PML,,,,,,,,,,,,,,,,,,,,,,,,,,
TRDN-AS1,,PPP2R2A,,,,,,,,,,,,,,,,,,,,,,,,,,
CYB5AP4,,CD2BP2,,,,,,,,,,,,,,,,,,,,,,,,,,
RPL13AP20,,CLSPN,,,,,,,,,,,,,,,,,,,,,,,,,,
PEBP4,,DHX58,,,,,,,,,,,,,,,,,,,,,,,,,,
LINC02232,,RNF144A,,,,,,,,,,,,,,,,,,,,,,,,,,
RPL7P32,,SCN4B,,,,,,,,,,,,,,,,,,,,,,,,,,
RNF11,,TRPM8,,,,,,,,,,,,,,,,,,,,,,,,,,
TBX18-AS1,,SCARNA9,,,,,,,,,,,,,,,,,,,,,,,,,,
DDC,,HAUS8,,,,,,,,,,,,,,,,,,,,,,,,,,
NCR2,,NUBP2,,,,,,,,,,,,,,,,,,,,,,,,,,
DPH6-DT,,BCAT2,,,,,,,,,,,,,,,,,,,,,,,,,,
KIRREL3,,PNP,,,,,,,,,,,,,,,,,,,,,,,,,,
BEST3,,PPP2R1A,,,,,,,,,,,,,,,,,,,,,,,,,,
FREY1,,ANAPC10,,,,,,,,,,,,,,,,,,,,,,,,,,
LINC01020,,PDLIM5,,,,,,,,,,,,,,,,,,,,,,,,,,
LINC01187,,DSEL,,,,,,,,,,,,,,,,,,,,,,,,,,
RS1,,CEACAM4,,,,,,,,,,,,,,,,,,,,,,,,,,
HCN2,,ZNF670,,,,,,,,,,,,,,,,,,,,,,,,,,
HLMR1,,CCNB2,,,,,,,,,,,,,,,,,,,,,,,,,,
CDR2-DT,,MFSD4B,,,,,,,,,,,,,,,,,,,,,,,,,,
MROH9,,TM4SF1,,,,,,,,,,,,,,,,,,,,,,,,,,
KCNJ18,,EFCC1,,,,,,,,,,,,,,,,,,,,,,,,,,
LINC02909,,STAP2,,,,,,,,,,,,,,,,,,,,,,,,,,
TUBA1A,,APCDD1L-DT,,,,,,,,,,,,,,,,,,,,,,,,,,
SEC11A,,RHPN1,,,,,,,,,,,,,,,,,,,,,,,,,,
FBXL17,,YKT6,,,,,,,,,,,,,,,,,,,,,,,,,,
CPLX2,,ATP6V1H,,,,,,,,,,,,,,,,,,,,,,,,,,
SLC25A53,,FIP1L1,,,,,,,,,,,,,,,,,,,,,,,,,,
RUNDC3A-AS1,,ABCB8,,,,,,,,,,,,,,,,,,,,,,,,,,
MTCH1,,FKBP8,,,,,,,,,,,,,,,,,,,,,,,,,,
MRFAP1L1,,ATP6V1F,,,,,,,,,,,,,,,,,,,,,,,,,,
DMRTC2,,LIF,,,,,,,,,,,,,,,,,,,,,,,,,,
TMEM232,,MBOAT7,,,,,,,,,,,,,,,,,,,,,,,,,,
TEX101,,ZNRF2,,,,,,,,,,,,,,,,,,,,,,,,,,
SKP1,,CORO1B,,,,,,,,,,,,,,,,,,,,,,,,,,
POU1F1,,ZNF775,,,,,,,,,,,,,,,,,,,,,,,,,,
HDAC2-AS2,,MRPL20,,,,,,,,,,,,,,,,,,,,,,,,,,
CFAP46,,CDC40,,,,,,,,,,,,,,,,,,,,,,,,,,
ZNF80,,EIF1B,,,,,,,,,,,,,,,,,,,,,,,,,,
CDK2AP1,,LINC00926,,,,,,,,,,,,,,,,,,,,,,,,,,
RPL7P52,,NRBP1,,,,,,,,,,,,,,,,,,,,,,,,,,
LAX1,,BRAP,,,,,,,,,,,,,,,,,,,,,,,,,,
SAMD12,,RTN1,,,,,,,,,,,,,,,,,,,,,,,,,,
THAP2,,PRPSAP1,,,,,,,,,,,,,,,,,,,,,,,,,,
FOXN4,,KLC1,,,,,,,,,,,,,,,,,,,,,,,,,,
CBX3P2,,DNAL4,,,,,,,,,,,,,,,,,,,,,,,,,,
PPIA,,CYB561D2,,,,,,,,,,,,,,,,,,,,,,,,,,
SNTN,,AP5Z1,,,,,,,,,,,,,,,,,,,,,,,,,,
KIRREL3-AS2,,SH3TC2,,,,,,,,,,,,,,,,,,,,,,,,,,
LIFR-AS1,,CISD2,,,,,,,,,,,,,,,,,,,,,,,,,,
STRIT1,,SIPA1,,,,,,,,,,,,,,,,,,,,,,,,,,
SPATA31C1,,FKRP,,,,,,,,,,,,,,,,,,,,,,,,,,
SPATA31C2,,DUSP4,,,,,,,,,,,,,,,,,,,,,,,,,,
FTO,,PAK4,,,,,,,,,,,,,,,,,,,,,,,,,,
CBLN1,,KCNN4,,,,,,,,,,,,,,,,,,,,,,,,,,
IGSF1,,DTHD1,,,,,,,,,,,,,,,,,,,,,,,,,,
LINC02502,,P4HTM,,,,,,,,,,,,,,,,,,,,,,,,,,
OR3A3,,GPI,,,,,,,,,,,,,,,,,,,,,,,,,,
FHIP2A,,MIR541,,,,,,,,,,,,,,,,,,,,,,,,,,
SEPTIN7-DT,,MRPL27,,,,,,,,,,,,,,,,,,,,,,,,,,
IL21R,,RECQL4,,,,,,,,,,,,,,,,,,,,,,,,,,
TBC1D26,,SEMA4A,,,,,,,,,,,,,,,,,,,,,,,,,,
ZNF286A-TBC1D26,,ZNF205,,,,,,,,,,,,,,,,,,,,,,,,,,
ZNF665,,TK1,,,,,,,,,,,,,,,,,,,,,,,,,,
RAB6C,,TBL3,,,,,,,,,,,,,,,,,,,,,,,,,,
RAB6D,,RFNG,,,,,,,,,,,,,,,,,,,,,,,,,,
LINC01653,,MIR570,,,,,,,,,,,,,,,,,,,,,,,,,,
RFPL1,,TSPAN32,,,,,,,,,,,,,,,,,,,,,,,,,,
MUCL3,,CCNH,,,,,,,,,,,,,,,,,,,,,,,,,,
YWHAQ,,DNAJB6,,,,,,,,,,,,,,,,,,,,,,,,,,
SLIT1-AS1,,ESCO2,,,,,,,,,,,,,,,,,,,,,,,,,,
LINC02624,,RRM2B,,,,,,,,,,,,,,,,,,,,,,,,,,
LINC01917,,RABEP2,,,,,,,,,,,,,,,,,,,,,,,,,,
TMEM14B-DT,,FAM241B,,,,,,,,,,,,,,,,,,,,,,,,,,
PITHD1,,REPIN1,,,,,,,,,,,,,,,,,,,,,,,,,,
TRIM58,,C7orf50,,,,,,,,,,,,,,,,,,,,,,,,,,
C10orf67,,NME1,,,,,,,,,,,,,,,,,,,,,,,,,,
ACTG1,,GPS1,,,,,,,,,,,,,,,,,,,,,,,,,,
TTLL11,,KIF13B,,,,,,,,,,,,,,,,,,,,,,,,,,
OR5P3,,PACC1,,,,,,,,,,,,,,,,,,,,,,,,,,
AFF2,,AAMP,,,,,,,,,,,,,,,,,,,,,,,,,,
SFTPB,,TRIM66,,,,,,,,,,,,,,,,,,,,,,,,,,
SBDSP1,,PCDHGA9,,,,,,,,,,,,,,,,,,,,,,,,,,
ADCY5,,MRTO4,,,,,,,,,,,,,,,,,,,,,,,,,,
PPT1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GLI2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PUM2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OS9,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FRMPD3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KRT24,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TMEM196,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TRPV5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LINC02003,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BPIFB9P,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CLDN18,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CDY2A,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CDY2B,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ANKRD13D,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRP14,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DPYSL2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MTND4LP30,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MTND4P12,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KCNJ6,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TTLL9,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SYN2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SLC30A3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UPP2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LINC01213,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NUMBL,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TBXT,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RHAG,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MT-TE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LINC01792,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RPS3AP47,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MDM2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IFNK,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PSMB4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HHLA2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AKR1D1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FBXW10B,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AVPR2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YWHAB,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SNORA74A,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IQCH,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PCDHB9,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GBE1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TMEM212,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZNF474,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NIM1K,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DSTNP2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LEPR,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SNORD65,,,,,,,,,,,,,,,,,,,,,,,,,,,,
APOBEC3D,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RIMBP2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PLPP1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SLC25A3P1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DYNC1I2P1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TSNAX,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LINC00391,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LINC01339,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SCUBE1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GTDC1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YTHDF1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FGG,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SLC7A9,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LINC00445,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CTRB2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ARPC2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LINC01842,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CELA3A,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZNF84-DT,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TEX48,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FAM157D,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RFFL,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OR2H2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CFAP99,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SVOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TXNDC15,,,,,,,,,,,,,,,,,,,,,,,,,,,,
THEM5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CSTF3-DT,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PRX,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MIR7515HG,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C11orf65,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PKP4P1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SSR1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KIAA0825,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HMGN1P3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HMGN1P37,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HMGN1P38,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BMI1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CDH22,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RPL7P1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RPL7P23,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RPL7P47,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RPL7P6,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RPL26P36,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RPL26P37,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LINC03057,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TBC1D22A-AS1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HMGN3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VPS13C-DT,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PODNL1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPN2-AS1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
